UserId,EventTag,TagValue1,TagValue2,EventMs,TagDate
16ac6849103-ff89-ea25-38bb-23ec,StimulusPresentationTime,feature1,logTimeStamp,24098,2019-05-17 18:05:35.457
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature1,stored 2?,44935,2019-05-17 18:05:56.294
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature1,"9809,9937,10786",44935,2019-05-17 18:05:56.294
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature1,stored 2?,44936,2019-05-17 18:05:56.295
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature1,,44936,2019-05-17 18:05:56.295
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature1,,44937,2019-05-17 18:05:56.296
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature1,stored 2?,44937,2019-05-17 18:05:56.296
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature1,,44938,2019-05-17 18:05:56.297
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature1,stored 2?,44939,2019-05-17 18:05:56.298
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature1,,44939,2019-05-17 18:05:56.298
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature1,stored 2?,44940,2019-05-17 18:05:56.299
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature1,,44941,2019-05-17 18:05:56.3
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature1,,44943,2019-05-17 18:05:56.302
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature1,,44943,2019-05-17 18:05:56.302
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature1,,44945,2019-05-17 18:05:56.304
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature1,,44946,2019-05-17 18:05:56.305
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature1,,44947,2019-05-17 18:05:56.306
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature1,,44948,2019-05-17 18:05:56.307
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature1,,44950,2019-05-17 18:05:56.309
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature1,,44951,2019-05-17 18:05:56.31
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature1,,44953,2019-05-17 18:05:56.312
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature1,,44954,2019-05-17 18:05:56.313
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature1,,44957,2019-05-17 18:05:56.316
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature1,,44958,2019-05-17 18:05:56.317
16ac6849103-ff89-ea25-38bb-23ec,StimulusPresentationTime,feature17,logTimeStamp,44963,2019-05-17 18:05:56.322
16ac6849103-ff89-ea25-38bb-23ec,StimulusPresentationTime,feature1,logTimeStamp,2,2019-05-17 18:06:03.928
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature1,f,13495,2019-05-17 18:06:17.421
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature1,10362,13496,2019-05-17 18:06:17.422
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature1,10714,13496,2019-05-17 18:06:17.422
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature1,f,13496,2019-05-17 18:06:17.422
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature1,f,13497,2019-05-17 18:06:17.423
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature1,10987,13498,2019-05-17 18:06:17.424
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature1,f,13499,2019-05-17 18:06:17.425
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature1,11275,13499,2019-05-17 18:06:17.425
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature1,f,13500,2019-05-17 18:06:17.426
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature1,11563,13500,2019-05-17 18:06:17.426
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature1,f,13501,2019-05-17 18:06:17.427
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature1,11834,13502,2019-05-17 18:06:17.428
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature1,,13503,2019-05-17 18:06:17.429
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature1,,13504,2019-05-17 18:06:17.43
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature1,,13505,2019-05-17 18:06:17.431
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature1,,13506,2019-05-17 18:06:17.432
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature1,,13508,2019-05-17 18:06:17.434
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature1,,13509,2019-05-17 18:06:17.435
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature1,,13511,2019-05-17 18:06:17.437
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature1,,13511,2019-05-17 18:06:17.437
16ac6849103-ff89-ea25-38bb-23ec,StimulusPresentationTime,feature17,logTimeStamp,13516,2019-05-17 18:06:17.442
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature17,1793,17255,2019-05-17 18:06:21.181
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature17,f,17255,2019-05-17 18:06:21.181
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature17,f,17256,2019-05-17 18:06:21.182
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature17,2063,17256,2019-05-17 18:06:21.182
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature17,2351,17257,2019-05-17 18:06:21.183
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature17,f,17257,2019-05-17 18:06:21.183
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature17,f,17258,2019-05-17 18:06:21.184
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature17,2606,17259,2019-05-17 18:06:21.185
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature17,f,17259,2019-05-17 18:06:21.185
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature17,2941,17260,2019-05-17 18:06:21.186
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature17,,17261,2019-05-17 18:06:21.187
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature17,,17262,2019-05-17 18:06:21.188
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature17,,17263,2019-05-17 18:06:21.189
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature17,,17264,2019-05-17 18:06:21.19
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature17,,17265,2019-05-17 18:06:21.191
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature17,,17266,2019-05-17 18:06:21.192
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature17,,17267,2019-05-17 18:06:21.193
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature17,,17268,2019-05-17 18:06:21.194
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature17,,17269,2019-05-17 18:06:21.195
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature17,,17270,2019-05-17 18:06:21.196
16ac6849103-ff89-ea25-38bb-23ec,StimulusPresentationTime,feature7,logTimeStamp,17274,2019-05-17 18:06:21.2
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature7,,26879,2019-05-17 18:06:30.805
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature7,klimmen,26879,2019-05-17 18:06:30.805
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature7,,26880,2019-05-17 18:06:30.806
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature7,klimmen,26880,2019-05-17 18:06:30.806
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature7,klimmenklimmen,26881,2019-05-17 18:06:30.807
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature7,,26881,2019-05-17 18:06:30.807
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature7,,26882,2019-05-17 18:06:30.808
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature7,klimmen,26883,2019-05-17 18:06:30.809
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature7,,26883,2019-05-17 18:06:30.809
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature7,,26884,2019-05-17 18:06:30.81
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature7,,26885,2019-05-17 18:06:30.811
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature7,,26886,2019-05-17 18:06:30.812
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature7,,26887,2019-05-17 18:06:30.813
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature7,,26889,2019-05-17 18:06:30.815
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature7,,26890,2019-05-17 18:06:30.816
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature7,,26891,2019-05-17 18:06:30.817
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature7,,26893,2019-05-17 18:06:30.819
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature7,,26895,2019-05-17 18:06:30.821
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature7,,26896,2019-05-17 18:06:30.822
16ac6849103-ff89-ea25-38bb-23ec,StimulusPresentationTime,feature21,logTimeStamp,26900,2019-05-17 18:06:30.826
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature21,,34239,2019-05-17 18:06:38.165
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature21,slaaten,34239,2019-05-17 18:06:38.165
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature21,slaaten,34240,2019-05-17 18:06:38.166
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature21,,34240,2019-05-17 18:06:38.166
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature21,,34241,2019-05-17 18:06:38.167
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature21,slaaten,34241,2019-05-17 18:06:38.167
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature21,,34242,2019-05-17 18:06:38.168
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature21,slaaten,34243,2019-05-17 18:06:38.169
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature21,,34244,2019-05-17 18:06:38.17
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature21,slaaten,34245,2019-05-17 18:06:38.171
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature21,,34246,2019-05-17 18:06:38.172
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature21,,34247,2019-05-17 18:06:38.173
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature21,,34248,2019-05-17 18:06:38.174
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature21,,34249,2019-05-17 18:06:38.175
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature21,,34250,2019-05-17 18:06:38.176
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature21,,34252,2019-05-17 18:06:38.178
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature21,,34253,2019-05-17 18:06:38.179
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature21,,34255,2019-05-17 18:06:38.181
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature21,,34256,2019-05-17 18:06:38.182
16ac6849103-ff89-ea25-38bb-23ec,StimulusPresentationTime,feature19,logTimeStamp,34259,2019-05-17 18:06:38.185
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature19,knippen,40152,2019-05-17 18:06:44.078
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature19,,40152,2019-05-17 18:06:44.078
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature19,knippen,40153,2019-05-17 18:06:44.079
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature19,,40154,2019-05-17 18:06:44.08
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature19,knippen,40155,2019-05-17 18:06:44.081
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature19,,40155,2019-05-17 18:06:44.081
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature19,knippen,40158,2019-05-17 18:06:44.084
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature19,,40158,2019-05-17 18:06:44.084
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature19,knippen,40160,2019-05-17 18:06:44.086
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature19,,40161,2019-05-17 18:06:44.087
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature19,,40163,2019-05-17 18:06:44.089
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature19,,40164,2019-05-17 18:06:44.09
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature19,,40166,2019-05-17 18:06:44.092
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature19,,40166,2019-05-17 18:06:44.092
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature19,,40168,2019-05-17 18:06:44.094
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature19,,40169,2019-05-17 18:06:44.095
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature19,,40172,2019-05-17 18:06:44.098
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature19,,40172,2019-05-17 18:06:44.098
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature19,,40176,2019-05-17 18:06:44.102
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature19,,40178,2019-05-17 18:06:44.104
16ac6849103-ff89-ea25-38bb-23ec,StimulusPresentationTime,feature5,logTimeStamp,40190,2019-05-17 18:06:44.116
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature5,,47552,2019-05-17 18:06:51.478
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature5,haasten,47552,2019-05-17 18:06:51.478
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature5,haasten,47554,2019-05-17 18:06:51.48
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature5,,47554,2019-05-17 18:06:51.48
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature5,haasten,47557,2019-05-17 18:06:51.483
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature5,,47558,2019-05-17 18:06:51.484
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature5,haasten,47560,2019-05-17 18:06:51.486
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature5,,47561,2019-05-17 18:06:51.487
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature5,,47564,2019-05-17 18:06:51.49
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature5,haasten,47564,2019-05-17 18:06:51.49
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature5,,47567,2019-05-17 18:06:51.493
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature5,,47568,2019-05-17 18:06:51.494
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature5,,47571,2019-05-17 18:06:51.497
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature5,,47571,2019-05-17 18:06:51.497
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature5,,47574,2019-05-17 18:06:51.5
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature5,,47575,2019-05-17 18:06:51.501
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature5,,47578,2019-05-17 18:06:51.504
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature5,,47579,2019-05-17 18:06:51.505
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature5,,47582,2019-05-17 18:06:51.508
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature5,,47583,2019-05-17 18:06:51.509
16ac6849103-ff89-ea25-38bb-23ec,StimulusPresentationTime,feature10,logTimeStamp,47588,2019-05-17 18:06:51.514
16ac6849103-ff89-ea25-38bb-23ec,StimulusPresentationTime,feature5,logTimeStamp,2,2019-05-17 18:06:54.44
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature5,haasten,15758,2019-05-17 18:07:10.196
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature5,,15758,2019-05-17 18:07:10.196
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature5,haasten,15762,2019-05-17 18:07:10.2
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature5,,15763,2019-05-17 18:07:10.201
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature5,haasten,15766,2019-05-17 18:07:10.204
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature5,,15767,2019-05-17 18:07:10.205
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature5,haasten,15771,2019-05-17 18:07:10.209
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature5,,15771,2019-05-17 18:07:10.209
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature5,haasten,15775,2019-05-17 18:07:10.213
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature5,,15776,2019-05-17 18:07:10.214
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature5,,15780,2019-05-17 18:07:10.218
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature5,,15781,2019-05-17 18:07:10.219
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature5,,15784,2019-05-17 18:07:10.222
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature5,,15785,2019-05-17 18:07:10.223
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature5,,15789,2019-05-17 18:07:10.227
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature5,,15790,2019-05-17 18:07:10.228
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature5,,15794,2019-05-17 18:07:10.232
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature5,,15795,2019-05-17 18:07:10.233
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature5,,15799,2019-05-17 18:07:10.237
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature5,,15800,2019-05-17 18:07:10.238
16ac6849103-ff89-ea25-38bb-23ec,StimulusPresentationTime,feature10,logTimeStamp,15806,2019-05-17 18:07:10.244
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature10,,30014,2019-05-17 18:07:24.452
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature10,marcheren,30014,2019-05-17 18:07:24.452
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature10,marcheren,30015,2019-05-17 18:07:24.453
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature10,,30015,2019-05-17 18:07:24.453
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature10,marcheren,30016,2019-05-17 18:07:24.454
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature10,,30016,2019-05-17 18:07:24.454
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature10,marcheren,30017,2019-05-17 18:07:24.455
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature10,,30018,2019-05-17 18:07:24.456
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature10,,30019,2019-05-17 18:07:24.457
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature10,,30020,2019-05-17 18:07:24.458
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature10,,30021,2019-05-17 18:07:24.459
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature10,,30022,2019-05-17 18:07:24.46
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature10,,30023,2019-05-17 18:07:24.461
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature10,,30024,2019-05-17 18:07:24.462
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature10,,30026,2019-05-17 18:07:24.464
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature10,,30027,2019-05-17 18:07:24.465
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature10,,30029,2019-05-17 18:07:24.467
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature10,,30030,2019-05-17 18:07:24.468
16ac6849103-ff89-ea25-38bb-23ec,StimulusPresentationTime,feature2,logTimeStamp,30033,2019-05-17 18:07:24.471
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature2,,43574,2019-05-17 18:07:38.012
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature2,banjeren,43574,2019-05-17 18:07:38.012
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature2,banjeren,43575,2019-05-17 18:07:38.013
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature2,,43575,2019-05-17 18:07:38.013
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature2,,43576,2019-05-17 18:07:38.014
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature2,,43577,2019-05-17 18:07:38.015
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature2,banjeren,43577,2019-05-17 18:07:38.015
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature2,,43578,2019-05-17 18:07:38.016
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature2,banjeren,43578,2019-05-17 18:07:38.016
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature2,,43580,2019-05-17 18:07:38.018
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature2,,43580,2019-05-17 18:07:38.018
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature2,,43582,2019-05-17 18:07:38.02
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature2,,43582,2019-05-17 18:07:38.02
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature2,,43584,2019-05-17 18:07:38.022
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature2,,43585,2019-05-17 18:07:38.023
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature2,,43586,2019-05-17 18:07:38.024
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature2,,43587,2019-05-17 18:07:38.025
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature2,,43589,2019-05-17 18:07:38.027
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature2,,43590,2019-05-17 18:07:38.028
16ac6849103-ff89-ea25-38bb-23ec,StimulusPresentationTime,feature3,logTimeStamp,43594,2019-05-17 18:07:38.032
16ac6849103-ff89-ea25-38bb-23ec,StimulusPresentationTime,feature2,logTimeStamp,2,2019-05-17 18:07:53.024
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature2,,6494,2019-05-17 18:07:59.516
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature2,banjeren,6494,2019-05-17 18:07:59.516
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature2,,6495,2019-05-17 18:07:59.517
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature2,banjeren,6495,2019-05-17 18:07:59.517
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature2,,6497,2019-05-17 18:07:59.519
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature2,banjeren,6497,2019-05-17 18:07:59.519
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature2,banjeren,6498,2019-05-17 18:07:59.52
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature2,,6498,2019-05-17 18:07:59.52
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature2,,6500,2019-05-17 18:07:59.522
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature2,,6500,2019-05-17 18:07:59.522
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature2,,6501,2019-05-17 18:07:59.523
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature2,,6502,2019-05-17 18:07:59.524
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature2,,6504,2019-05-17 18:07:59.526
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature2,,6504,2019-05-17 18:07:59.526
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature2,,6506,2019-05-17 18:07:59.528
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature2,,6507,2019-05-17 18:07:59.529
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature2,,6509,2019-05-17 18:07:59.531
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature2,,6510,2019-05-17 18:07:59.532
16ac6849103-ff89-ea25-38bb-23ec,StimulusPresentationTime,feature3,logTimeStamp,6514,2019-05-17 18:07:59.536
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature3,,11366,2019-05-17 18:08:04.388
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature3,dolen,11366,2019-05-17 18:08:04.388
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature3,,11367,2019-05-17 18:08:04.389
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature3,dolen,11367,2019-05-17 18:08:04.389
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature3,dolen,11368,2019-05-17 18:08:04.39
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature3,dolen,11369,2019-05-17 18:08:04.391
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature3,,11369,2019-05-17 18:08:04.391
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature3,,11370,2019-05-17 18:08:04.392
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature3,,11371,2019-05-17 18:08:04.393
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature3,,11372,2019-05-17 18:08:04.394
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature3,,11373,2019-05-17 18:08:04.395
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature3,,11374,2019-05-17 18:08:04.396
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature3,,11375,2019-05-17 18:08:04.397
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature3,,11375,2019-05-17 18:08:04.397
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature3,,11377,2019-05-17 18:08:04.399
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature3,,11377,2019-05-17 18:08:04.399
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature3,,11379,2019-05-17 18:08:04.401
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature3,,11380,2019-05-17 18:08:04.402
16ac6849103-ff89-ea25-38bb-23ec,StimulusPresentationTime,feature20,logTimeStamp,11384,2019-05-17 18:08:04.406
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature20,kloppen,16701,2019-05-17 18:08:09.723
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature20,kloppen,16702,2019-05-17 18:08:09.724
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature20,,16702,2019-05-17 18:08:09.724
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature20,kloppen,16703,2019-05-17 18:08:09.725
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature20,,16703,2019-05-17 18:08:09.725
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature20,,16704,2019-05-17 18:08:09.726
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature20,kloppen,16704,2019-05-17 18:08:09.726
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature20,,16705,2019-05-17 18:08:09.727
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature20,,16706,2019-05-17 18:08:09.728
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature20,,16707,2019-05-17 18:08:09.729
16ac6849103-ff89-ea25-38bb-23ec,freeText,feature20,,16708,2019-05-17 18:08:09.73
16ac6849103-ff89-ea25-38bb-23ec,freeText_ms,feature20,,16709,2019-05-17 18:08:09.731
